Source,Target,Type,Id,Label,Weight
4477089,1677953,Undirected,318,,1
4477089,1183586,Undirected,319,,1
4477089,3097820,Undirected,320,,1
4477089,2031548,Undirected,321,,4
4477089,738240,Undirected,322,,1
4477089,1651222,Undirected,323,,1
4477089,1086808,Undirected,324,,1
4477089,2589354,Undirected,325,,1
4477089,2983625,Undirected,326,,1
4477089,7303421,Undirected,327,,2
4477089,2609161,Undirected,328,,1
4477089,3691363,Undirected,329,,1
4477089,3446647,Undirected,330,,4
4477089,3612187,Undirected,331,,1
4477089,3579295,Undirected,332,,1
4477089,10530470,Undirected,333,,1
4477089,3090616,Undirected,334,,1
4477089,3787502,Undirected,335,,2
4477089,8499443,Undirected,336,,2
4477089,6641044,Undirected,337,,1
4477089,3475376,Undirected,338,,1
4477089,7838137,Undirected,339,,1
4477089,10702309,Undirected,340,,1
4477089,2744994,Undirected,341,,1
4477089,10435548,Undirected,342,,1
4477089,256218,Undirected,343,,1
4477089,1141697,Undirected,344,,1
4477089,9553247,Undirected,345,,1
4477089,8410328,Undirected,346,,1
1625366,1402451,Undirected,347,,1
1625366,1515039,Undirected,348,,1
1625366,1669059,Undirected,349,,1
1625366,2487338,Undirected,350,,1
1625366,2487157,Undirected,351,,1
1625366,104362,Undirected,352,,1
1402451,1515039,Undirected,353,,1
9425228,3061018,Undirected,354,,1
9425228,821443,Undirected,355,,1
9425228,4011838,Undirected,356,,1
3061018,821443,Undirected,357,,1
3061018,4011838,Undirected,358,,1
821443,4011838,Undirected,359,,1
3935345,3559500,Undirected,360,,1
3935345,1710581,Undirected,361,,1
3559500,1710581,Undirected,362,,1
1529959,2644124,Undirected,363,,1
1529959,3308737,Undirected,364,,1
1529959,4222176,Undirected,365,,1
2644124,3308737,Undirected,366,,1
2644124,4222176,Undirected,367,,1
3308737,4222176,Undirected,368,,1
3491340,1101224,Undirected,369,,1
3491340,3024775,Undirected,370,,1
3491340,2737819,Undirected,371,,1
1101224,3024775,Undirected,372,,1
1101224,2737819,Undirected,373,,1
1101224,2251634,Undirected,374,,1
1101224,1851403,Undirected,375,,1
1101224,621080,Undirected,376,,1
1101224,3796428,Undirected,377,,1
3024775,2737819,Undirected,378,,1
2251634,1851403,Undirected,379,,1
2251634,621080,Undirected,380,,1
2251634,3796428,Undirected,381,,1
1851403,621080,Undirected,382,,1
1851403,3796428,Undirected,383,,1
621080,3796428,Undirected,384,,1
