Source,Target,Type,Id,Label,Weight
14,746,Undirected,278,,1.0
14,854,Undirected,279,,1.0
14,912,Undirected,280,,1.0
14,936,Undirected,281,,1.0
14,963,Undirected,282,,1.0
14,1045,Undirected,283,,1.0
14,1057,Undirected,284,,1.0
14,1136,Undirected,285,,1.0
14,1152,Undirected,286,,1.0
14,1195,Undirected,287,,1.0
14,1198,Undirected,288,,1.0
14,1199,Undirected,289,,1.0
14,1206,Undirected,290,,1.0
14,1287,Undirected,291,,1.0
14,1652,Undirected,292,,1.0
14,1731,Undirected,293,,1.0
14,1768,Undirected,294,,1.0
14,1933,Undirected,295,,1.0
14,1970,Undirected,296,,1.0
14,2207,Undirected,297,,1.0
16,430,Undirected,298,,1.0
16,434,Undirected,299,,1.0
16,529,Undirected,300,,1.0
16,562,Undirected,301,,1.0
16,793,Undirected,302,,1.0
16,808,Undirected,303,,1.0
16,933,Undirected,304,,1.0
16,1351,Undirected,305,,1.0
16,1369,Undirected,306,,1.0
16,1453,Undirected,307,,1.0
16,1503,Undirected,308,,1.0
16,1541,Undirected,309,,1.0
16,1626,Undirected,310,,1.0
16,1641,Undirected,311,,1.0
16,1686,Undirected,312,,1.0
16,1757,Undirected,313,,1.0
16,1884,Undirected,314,,1.0
16,1913,Undirected,315,,1.0
16,1914,Undirected,316,,1.0
16,2000,Undirected,317,,1.0
16,2022,Undirected,318,,1.0
16,2050,Undirected,319,,1.0
16,2112,Undirected,320,,1.0
16,2293,Undirected,321,,1.0
16,2311,Undirected,322,,1.0
16,2316,Undirected,323,,1.0
16,2466,Undirected,324,,1.0
17,70,Undirected,325,,1.0
17,310,Undirected,326,,1.0
17,326,Undirected,327,,1.0
17,498,Undirected,328,,1.0
17,502,Undirected,329,,1.0
17,568,Undirected,330,,1.0
17,582,Undirected,331,,1.0
17,589,Undirected,332,,1.0
17,673,Undirected,333,,1.0
17,680,Undirected,334,,1.0
17,732,Undirected,335,,1.0
17,747,Undirected,336,,1.0
17,920,Undirected,337,,1.0
17,924,Undirected,338,,1.0
17,1048,Undirected,339,,1.0
17,1133,Undirected,340,,1.0
17,1277,Undirected,341,,1.0
17,1297,Undirected,342,,1.0
17,1348,Undirected,343,,1.0
17,1447,Undirected,344,,1.0
17,1560,Undirected,345,,1.0
17,1576,Undirected,346,,1.0
17,1641,Undirected,347,,1.0
17,1652,Undirected,348,,1.0
17,1760,Undirected,349,,1.0
17,1905,Undirected,350,,1.0
17,1920,Undirected,351,,1.0
17,2029,Undirected,352,,1.0
17,2139,Undirected,353,,1.0
17,2269,Undirected,354,,1.0
17,2443,Undirected,355,,1.0
18,55,Undirected,356,,1.0
18,326,Undirected,357,,1.0
18,521,Undirected,358,,1.0
18,545,Undirected,359,,1.0
18,634,Undirected,360,,1.0
18,871,Undirected,361,,1.0
18,923,Undirected,362,,1.0
18,1161,Undirected,363,,1.0
