Id,Label
1310,Alice Cooper
1311,Tia Carrere
1312,Mike Myers
1313,Dana Carvey
1314,Ed O'Neill
1315,Chris Farley
1316,Danny Kaye
1317,Hermione Baddeley
1318,Elsa Lanchester
1319,Julie Elizabeth Andrews
1320,Matthew Garber
1321,Ed Wynn
1322,David Tomlinson
1323,Glynis Johns
1324,Reta Shaw
1325,Dick Van Dyke
1326,Karen Dotrice
1327,Gene Kelly
1328,William Gargan
1329,Bing Crosby
1330,Dina Meyer
1331,Takeshi Kitano
1332,Dolph Lundgren
1333,Ice T
1334,Keanu Reeves
1335,Rhonda Fleming
1336,Michael Chekhov
1337,Leslie Banks
1338,Robert Newton
1339,Renee Asherson
1340,Laurence Olivier
1341,Jane Wyman
1342,Claude Jarman Jr.
1343,Loretta Young
1344,David Niven
1345,John Laurie
1346,Tony Tarver
1347,Stanley Holloway
1348,Eileen Herlie
1349,Patrick Troughton
1350,Harcourt Williams
1351,Felix Aylmer
1352,Esmond Knight
1353,Russell Thorndike
1354,Terence Morgan
1355,Basil Sydney
1356,Niall MacGinnis
1357,Norman Wooland
1358,George Murphy
1359,John Hodiak
1360,Elizabeth Taylor
1361,Angie Dickinson
1362,Ricky Nelson
1363,John Russell
1364,Dean Martin
1365,Alexander Godunov
1366,Jan Rubes
1367,Lukas Haas
1368,Kelly McGillis
1369,Viggo Mortensen
1370,Danny Glover
1371,Josef Sommer
1372,Josef Sommer
1373,Michael Redgrave
1374,Margaret Lockwood
1375,Paul Lukas
1376,Rachel True
1377,Fairuza Balk
1378,Skeet Ulrich
1379,Christine Taylor
1380,Assumpta Serna
1381,Robin Tunney
1382,Neve Campbell
1383,Corey Feldman
1384,Jerry O'Connell
1385,River Phoenix
1386,Kiefer Sutherland
1387,Wil Wheaton
1388,Nick Castle
1389,P. J. Soles
1390,Kyle Richards
1391,Charles Cyphers
1392,Nancy Kyes
1393,Donald Pleasence
1394,Brian Andrews
1395,Jamie Lee Curtis
1396,Cindy Pickett
1397,Jennifer Grey
1398,Mia Sara
1399,Edie McClurg
1400,Matthew Broderick
1401,Ben Stein
1402,Lyman Ward
1403,Catherine Hicks
1404,Robin Curtis
1405,Layla Sarakalo
1406,Robert Ellenstein
1407,Doug Wright
1408,Richard Norton
1409,Cynthia Rothrock
1410,Arturo Rivera
1411,Keith Cooke
1412,Nijel
1413,Frank McHugh
1414,Frank McHugh
1415,Ann Sheridan
1416,Klaus Maria Brandauer
1417,Robert Redford
1418,Jean Peters
1419,Maggie McNamara
1420,Louis Jourdan
1421,Rossano Brazzi
1422,Cliff Robertson
1423,Susan Strasberg
1424,Rosalind Russell
1425,Mary Steenburgen
1426,Josh Brolin
1427,Gretchen Mol
1428,Robert Middleton
1429,Richard Eyer
1430,Marjorie Main
1431,Peter Mark Richman
1432,Richard Eyer
1433,Phyllis Love
1434,James Dean
1435,Rock Hudson
1436,Kris Kristofferson
1437,Willem Dafoe
1438,Geoffrey Lewis
1439,Mickey Rourke
1440,Sam Waterston
1441,John Hurt
1442,Isabelle Huppert
1443,Terry O'Quinn
1444,Jaime King
1445,Ray Liotta
1446,Monet Mazur
1447,Dan Ferro
1448,Penélope Cruz
1449,Franka Potente
1450,Ethan Suplee
1451,Cliff Curtis
1452,Jordi Mollà
1453,Rachel Griffiths
1454,Hugh Griffith
1455,Susannah York
1456,Edith Evans
1457,Julian Glover
1458,Dirk Bogarde
1459,Grace Kelly
1460,Estelle Winwood
1461,Jessie Royce Landis
1462,Michael Moore
1463,Ronald Reagan
1464,Eva Marie Saint
1465,Alan Arkin
1466,Brian Keith
1467,Andrea Dromm
1468,Carl Reiner
1469,Emmanuelle Arsan
1470,Candice Bergen
1471,James Hong
1472,Joe Turkel
1473,Mako
1474,Steve McQueen
1475,Gavin MacLeod
1476,Ford Rainey
1477,Richard Crenna
1478,Matt Damon
1479,Janeane Garofalo
1480,Brian O'Halloran
1481,George Carlin
1482,Bryan Johnson
1483,Alanis Morissette
1484,Jason Lee
1485,Salma Hayek
1486,Bud Cort
1487,Dwight Ewell
1488,Guinevere Turner
1489,Chris Rock
1490,Walt Flanagan
1491,Alan Rickman
1492,Kevin Smith
1493,Betty Aberlin
1494,Jeff Anderson
1495,Linda Fiorentino
1496,Jason Mewes
1497,Rex Harrison
1498,Samantha Eggar
1499,Anthony Newley
1500,Cheeta
1501,Pat Heywood
1502,Leonard Whiting
1503,Milo O'Shea
1504,Richard Warwick
1505,John McEnery
1506,Olivia Hussey
1507,Robert Stephens
1508,Bruce Robinson
1509,Michael York
1510,Sandra Bullock
1511,Beth Grant
1512,Glenn Plummer
1513,Jordan Lund
1514,Jeff Daniels
1515,"Thomas Rosales, Jr."
1516,Richard Lineback
1517,Carlos Carrasco
1518,Hawthorne James
1519,"Cuba Gooding, Jr."
1520,Dan Aykroyd
1521,Kate Beckinsale
1522,Josh Hartnett
1523,Ewen Bremner
1524,Sara Rue
1525,Reiley McClendon
1526,Colm Feore
1527,Jennifer Garner
1528,Gerald Flood
1529,Siegfried Rauch
1530,Karl Michael Vogler
1531,Michael Strong
1532,Jack Gwillim
1533,Ed Binns
1534,Morgan Paull
1535,Carey Loftin
1536,Richard Münch
1537,Frank Latimore
1538,Albert Dumortier
1539,Michael Bates
1540,John Barrie
1541,Barry Nelson
1542,Helen Hayes
1543,Gary Collins
1544,Jacqueline Bisset
1545,Dana Wynter
1546,Barbara Hale
1547,George Kennedy
1548,Burt Lancaster
1549,Jean Seberg
1550,Tony Lo Bianco
1551,Fernando Rey
1552,Andy Richter
1553,James Gammon
1554,David Letterman
1555,Chris Elliott
1556,Melora Walters
1557,Alfred Molina
1558,Anthony DeSando
1559,Parker Posey
1560,Liev Schreiber
1561,Guillermo Díaz
1562,Brian Blessed
1563,Reece Dinsdale
1564,Michael Maloney
1565,Richard Briers
1566,Timothy Spall
1567,John Gielgud
1568,Derek Jacobi
1569,Nicholas Farrell
1570,Kenneth Branagh
1571,John Mills
1572,Judi Dench
1573,Christien Anholt
1574,Alan Bates
1575,Stephen Dillane
1576,Pete Postlethwaite
1577,Glenn Close
1578,Sean Murray
1579,Nathaniel Parker
1580,Dave Duffy
1581,Paul Scofield
1582,Christopher Fairbank
1583,Vernon Dobtcheff
1584,Helena Bonham Carter
1585,Trevor Peacock
1586,Karl Geary
1587,Steve Zahn
1588,Sam Shepard
1589,Bill Murray
1590,Dechen Thurman
1591,Ethan Hawke
1592,Edward Speleers
1593,Casey Affleck
1594,Julia Stiles
1595,Jeffrey Wright
1596,Jordan Charney
1597,Beatrice Straight
1598,Robert Duvall
1599,Peter Finch
1600,Colin Firth
1601,Kristin Scott Thomas
1602,Naveen Andrews
1603,Juliette Binoche
1604,Ian Hart
1605,Brendan Gleeson
1606,Aidan Quinn
1607,Stephen Rea
1608,Julia Roberts
1609,Jean Kennedy Smith
1610,Jonathan Rhys-Meyers
1611,Charles Dance
1612,Charlize Theron
1613,Giovanni Ribisi
1614,Colin Hanks
1615,Kevin Pollak
1616,Tom Everett Scott
1617,Tom Hanks
1618,Ethan Embry
1619,Rita Wilson
1620,Johnathon Schaech
1621,Clint Howard
1622,Dyan Cannon
1623,Jack Warden
1624,Buck Henry
1625,Vincent Gardenia
1626,Charles Grodin
1627,Irene Miracle
1628,Brad Davis
1629,Bo Hopkins
1630,Phillip Kearns
1631,Norma Varden
1632,James Cagney
1633,Edward Arnold
1634,Bette Davis
1635,John Easton Stuart
1636,Dieter Curt
1637,Steve Martin
1638,Eugene Brezany
1639,John Miljan
1640,Lana Turner
1641,Kirk Douglas
1642,Jean Beaudine
1643,Gene LeBell
1644,Bob Hevelone
1645,George Gaynes
1646,Kent Deigaard
1647,Jeff Corey
1648,Maj-Britt Nilsson
1649,"Cheryl Lynn ""Rainbeaux"" Smith"
1650,Wally Brown
1651,Edmond O'Brien
1652,Reni Santoni
1653,Charlie Picerni
1654,William Conrad
1655,Alan Ladd
1656,George Sawaya
1657,Ronald Spivey
1658,Ray Milland
1659,Rachel Ward
1660,Francis X. McCarthy
1661,Brad Baird
1662,Chevy Chase
1663,Adrian Ricard
1664,Robert Prichard
1665,Gil Brenton
1666,Pat Ryan
1667,Janelle Brady
1668,R. L. Ryan
1669,Valentine Miele
1670,Debbie Rochon
1671,Maximillian Shaun
1672,Ian Fraser Kilmister
1673,Tiffany Shepis
1674,Will Keenan
1675,Steve Gibbons
1676,Jane Jensen
1677,Stephen Blackehart
1678,Sean Gunn
1679,Kelly Macdonald
1680,Robert Carlyle
1681,Jonny Lee Miller
1682,Kevin McKidd
1683,Shirley Henderson
1684,Beverly D'Angelo
1685,Phyllis Boyens
1686,Levon Helm
1687,Wendy Hiller
1688,Anthony Hopkins
1689,Anne Bancroft
1690,Michel Piccoli
1691,Ward Costello
1692,Joe Regalbuto
1693,Melanie Mayron
1694,John Shea
1695,Hansford Rowe
1696,Janice Rule
1697,Royal Dano
1698,Jack Cassidy
1699,Morey Amsterdam
1700,Jim Backus
1701,Wings Hauser
1702,David Alan Grier
1703,Robert Townsend
1704,Denzel Washington
1705,Howard Rollins
1706,Adolph Caesar
1707,Lawrence Tierney
1708,CCH Pounder
1709,William Hickey
1710,Anjelica Huston
1711,Francesco Quinn
1712,Richard Edson
1713,Kevin Dillon
1714,Tom Berenger
1715,Forest Whitaker
1716,Mark Moses
1717,Rose McGowan
1718,Courteney Cox
1719,David Arquette
1720,Linda Blair
1721,Jamie Kennedy
1722,Matthew Lillard
1723,Joseph Whipp
1724,Roger L. Jackson
1725,Frances Lee McCain
1726,W. Earl Brown
1727,Peter Ustinov
1728,Melina Mercouri
1729,Maximilian Schell
1730,Robert Morley
1731,Michel Blanc
1732,Ticky Holgado
1733,Fabrice Luchini
1734,Jean-Pierre Marielle
1735,Dom DeLuise
1736,Elvis Presley
1737,Judy Tyler
1738,Gloria Pall
1739,Dean Jones
1740,Lois Chiles
1741,Albert Brooks
1742,Robert Prosky
1743,William Hurt
1744,Ray McAnally
1745,Brenda Fricker
1746,Daniel Day-Lewis
1747,Hugh O'Conor
1748,Demi Moore
1749,Whoopi Goldberg
1750,Tony Goldwyn
1751,Vincent Schiavelli
1752,Patrick Swayze
1753,Rick Aviles
1754,Willie Brown
1755,Bridget Fonda
1756,Joe Mantegna
1757,George Hamilton
1758,Richard Bright
1759,Catherine Scorsese
1760,Talia Shire
1761,Andy García
1762,Sofia Coppola
1763,Kimmy Robertson
1764,Paige O'Hara
1765,Brian Cummings
1766,Jesse Corti
1767,Richard White
1768,Bradley Pierce
1769,Robby Benson
1770,Jo Anne Worley
1771,Jerry Orbach
1772,Mary Kay Bergman
1773,David Ogden Stiers
1774,Alex Murphey
1775,Kath Soucie
1776,Rex Everhart
1777,Alvin Epstein
1778,Tony Jay
1779,Hal Smith
1780,Samuel West
1781,Prunella Scales
1782,Emma Thompson
1783,James Wilby
1784,Peter Cellier
1785,Crispin Bonham-Carter
1786,Vanessa Redgrave
1787,Colin Farrell
1788,Steve Harris
1789,Samantha Morton
1790,Tom Cruise
1791,Kathryn Morris
1792,Frances O'Connor
1793,Haley Joel Osment
1794,Ashley Scott
1795,Jake Thomas
1796,Jude Law
1797,Enrico Colantoni
1798,Carol Bivins
1799,Lee R. Sellars
1800,Les Podewell
1801,Peggy Roeder
1802,Harold Ramis
1803,Rick Ducommun
1804,Rod Sell
1805,Chet Dubowski
1806,John Watson Sr.
1807,Sandy Maschmeyer
1808,Rick Overton
1809,Tom Milanovich
1810,Stephen Tobolowsky
1811,C.O. Erickson
1812,Willie Garson
1813,Angela Paton
1814,David Pasquesi
1815,Marita Geraghty
1816,Robin Duke
1817,Gary Sinise
1818,Loren Dean
1819,Kathleen Quinlan
1820,Miko Hughes
1821,Christine Cavanaugh
1822,Danny Mann
1823,Miriam Margolyes
1824,Miriam Flynn
1825,Roscoe Lee Browne
1826,Hugo Weaving
1827,Magda Szubanski
1828,Hugh Laurie
1829,Imelda Staunton
1830,Hugh Grant
1831,Gemma Jones
1832,Richard Lumsden
1833,Imogen Stubbs
1834,James Fleet
1835,Greg Wise
1836,Emilie François
1837,Harriet Walter
1838,Robert Hardy
1839,Elizabeth Spriggs
1840,William H. Macy
1841,Frances McDormand
1842,John Carroll Lynch
1843,Harve Presnell
1844,Alex Rafalowicz
1845,Lynn Redgrave
1846,Geoffrey Rush
1847,Armin Mueller-Stahl
1848,Kathy Burke
1849,Christopher Eccleston
1850,�?ric Cantona
1851,Lily Allen
1852,Fanny Ardant
1853,Edward Hardwicke
1854,Cate Blanchett
1855,Vincent Cassel
1856,Emily Mortimer
1857,Joseph Fiennes
1858,Jared Leto
1859,Elias Koteas
1860,John Savage
1861,Nick Nolte
1862,Sean Penn
1863,Nick Stahl
1864,Adrien Brody
1865,Ben Chaplin
1866,John Cusack
1867,John C. Reilly
1868,Woody Harrelson
1869,Dash Mihok
1870,Roger Bart
1871,Lindsay Crouse
1872,Rip Torn
1873,Gina Gershon
1874,Russell Crowe
1875,Paul Perri
1876,Bob Lazarus
1877,Philip Baker Hall
1878,Natalie Mendoza
1879,Jim Broadbent
1880,Nicole Kidman
1881,Richard Roxburgh
1882,Jacek Koman
1883,Kylie Minogue
1884,Deobia Oparei
1885,Matthew Whittet
1886,Garry McDonald
1887,David Wenham
1888,Caroline O'Connor
1889,Kerry Walker
1890,Diana Peñalver
1891,Stuart Devenie
1892,Tim Balme
1893,Elizabeth Moody
1894,Ian Watkin
1895,Al Ernest Garcia
1896,Merna Kennedy
1897,Al Ernest Garcia
1898,Tully Marshall
1899,Eugenie Besserer
1900,Lawrence Grant
1901,Claud Allister
1902,Montagu Love
1903,William Elmer
1904,Louis Wolheim
1905,Ann Harding
1906,Ann Robinson
1907,Les Tremayne
1908,Bruno Ganz
1909,Denholm Elliott
1910,Anne Meara
1911,Steve Guttenberg
1912,László Szabó
1913,Howard Vernon
1914,Akim Tamiroff
1915,Eddie Constantine
1916,Anna Karina
1917,Cylk Cozart
1918,Joan Lunden
1919,Edgar Norton
1920,Rose Hobart
1921,Halliwell Hobbes
1922,Miriam Hopkins
1923,Holmes Herbert
1924,Laurence Luckinbill
1925,Cynthia Gouw
1926,Todd Bryant
1927,Charles Cooper
1928,Evelyn Keyes
1929,Don Beddoe
1930,Gene Lockhart
1931,Howard Da Silva
1932,Margherita Caruso
1933,Marcello Morante
1934,Susanna Pasolini
1935,Enrique Irazoqui
1936,Jimmy O'Dea
1937,Albert Sharpe
1938,Janet Munro
1939,Bill Nunn
1940,Stanley Anderson
1941,J. K. Simmons
1942,James Franco
1943,Rosemary Harris
1944,Michael Papajohn
1945,Bruce Campbell
1946,Kirsten Dunst
1947,Tobey Maguire
1948,Jack Betts
1949,Stan Lee
1950,Hanna Zaidl
1951,Motke Zaidl
1952,Michael Podchlebnik
1953,Jan Piwonski
1954,Simon Srebnik
1955,Matt K. Miller
1956,Keiko Yokozawa
1957,Mayumi Tanaka
1958,Debi Derryberry
1959,Cloris Leachman
1960,Minori Terada
1961,James Van Der Beek
1962,Olivia d'Abo
1963,Heather Locklear
1964,Ted McGinley
1965,Josh Zuckerman
1966,Katie Couric
1967,Aaron Himelstein
1968,Beyoncé
1969,Mindy Sterling
1970,Nikki Schieler Ziering
1971,Verne Troyer
1972,Seth Green
1973,Britney Spears
1974,Michael Caine
1975,Greg Grunberg
1976,Steven Spielberg
1977,Masi Oka
1978,Gwyneth Paltrow
1979,Robert Wagner
1980,Tommy 'Tiny' Lister
1981,Patrick Bristow
1982,Christian Slater
1983,Joe Son
1984,Cynthia Lamontagne
1985,Brian George
1986,Paul Dillon
1987,Elizabeth Hurley
1988,Cindy Margolis
1989,Elya Baskin
1990,Fabiana Udenio
1991,Mimi Rogers
1992,Elizabeth Allen
1993,Paul Meurisse
1994,Véra Clouzot
1995,Simone Signoret
1996,Michel Serrault
1997,Charles Vanel
1998,Bill Melendez
1999,Peter Robbins
2000,Tilda Swinton
2001,Benoît Régent
2002,Florence Pernel
2003,Guillaume De Tonquédec
2004,Emmanuelle Riva
2005,Peter Miles
2006,Ralph Truman
2007,Sophia Loren
2008,Deborah Kerr
2009,Finlay Currie
2010,Robert Taylor
2011,Patricia Laffan
2012,Bud Spencer
2013,Leo Genn
2014,Abraham Sofaer
2015,Nora Swinburne
2016,Buddy Baer
2017,Peter Lawford
2018,"Sammy Davis, Jr."
2019,Joey Bishop
2020,Janusz Gajos
2021,Julie Delpy
2022,Zbigniew Zamachowski
2023,Irène Jacob
2024,Richard Romanus
2025,Thor Bishopric
2026,Harvey Atkin
2027,Marilyn Lightstone
2028,Eugene Levy
2029,Marilyn Lightstone
2030,Jackie Burroughs
2031,Manami Konishi
2032,Mikako Ichikawa
2033,Sousuke Takaoka
2034,Jun Murakami
2035,Malcolm McDowell
2036,Sheila L. Ward
2037,Deon Gregory
2038,Tyrese Gibson
2039,Mario William Jackson
2040,Olan Thompson
2041,Keith Diamond
2042,Frederick Ricks
2043,Candy Brown Houston
2044,Tawny Dahl
2045,Angell Conwell
2046,Cleopatra Singleton
2047,Liris Crosse
2048,Mo'Nique Imes-Jackson
2049,Snoop Dogg
2050,Jamaica Carter
2051,A. J. Johnson
2052,Serese Teate
2053,Amentha Dymally
2054,Tracey Cherelle Jones
2055,Asondra Hunter
2056,Juanita Jennings
2057,Adrienne-Joi Johnson
2058,Kaylan Bolton
2059,Alex Wright
2060,Limary Agosto
2061,Kareem Grimes
2062,Selma Mcpherson
2063,Kym Whitley
2064,Freez Luv
2065,Taraji P. Henson
2066,Omar Gooding
2067,Roma Alvarez
2068,Kylan Bolton
2069,Dejuan Guy
2070,Tamara LaSeon Bass
2071,A.J. Johnson
2072,Marlon Brando
2073,Ron Perlman
2074,Kate Mulgrew
2075,Alan Dale
2076,Jude Ciccolella
2077,Bryan Singer
2078,Stuart Baird
2079,Tom Hardy
2080,Daniel Hugh Kelly
2081,Armin Shimerman
2082,F. Murray Abraham
2083,Stephanie Niznik
2084,Michael Welch
2085,Anthony Zerbe
2086,Donna Murphy
2087,Klaus Kinski
2088,Del Negro
2089,Peter Berling
2090,Helena Rojo
2091,Ruy Guerra
2092,Al Leong
2093,Alex Winter
2094,Dan Shor
2095,Jean Stapleton
2096,Dave Chappelle
2097,Cara Seymour
2098,Heather Burns
2099,Hallee Hirsh
2100,Dabney Coleman
2101,Greg Kinnear
2102,Martin Spanjers
2103,Amber Valletta
2104,Amy Hill
2105,Robert Carradine
2106,Alex D. Linz
2107,Nora Dunn
2108,Orlando Brown
2109,Larry Miller
2110,Adam Lamberg
2111,Josh Peck
2112,Zena Grey
2113,Noel Fisher
2114,Clifton Davis
2115,Lili Taylor
2116,Rosanna DeSoto
2117,Iman Abdulmajid
2118,Robert Easton
2119,Kurtwood Smith
2120,Kim Cattrall
2121,Felipe de Alba
2122,Cameron Mitchell
2123,Doris Day
2124,James Donald
2125,Jack Klugman
2126,Alan Hewitt
2127,Lee Remick
2128,Paul Newman
2129,Brandon De Wilde
2130,Melvyn Douglas
2131,Brad Sullivan
2132,Jorja Fox
2133,Suzanne Shepherd
2134,James Lorinz
2135,Alan North
2136,Tom Jones
2137,Vincent Pastore
2138,Bill Clinton
2139,Paul Bartel
2140,Harry Dean Stanton
2141,Sean Bean
2142,Natascha McElhone
2143,Stellan Skarsgård
2144,Ron Jeremy
2145,Michael Lonsdale
2146,Jane Fonda
2147,Rosemary Murphy
2148,Lisa Pelikan
2149,Brad Swaile
2150,Britt Ekland
2151,Elke Sommer
2152,Cyd Hayman
2153,Hywel Bennett
2154,Craig T. Nelson
2155,John Forsythe
2156,Jeffrey Tambor
2157,Christine Lahti
2158,Thomas G. Waites
2159,Lee Strasberg
2160,Larry Bryggman
2161,Dominic Chianese
2162,Barney Martin
2163,Helen Hanft
2164,Stephen Elliott
2165,Liza Minnelli
2166,Ted Ross
2167,Dudley Moore
2168,Jill Eikenberry
2169,Geraldine Fitzgerald
2170,Pert Kelton
2171,Jerry Van Dyke
2172,Jack Kelly
2173,Kristin Nelson
2174,Alexander Siddig
2175,Izabella Scorupco
2176,Christian Bale
2177,Gerard Butler
2178,Daveigh Chase
2179,Kevin McDonald
2180,Chris Sanders
2181,Jason Scott Lee
2182,Kevin Michael Richardson
2183,Vaneese Thomas
2184,Roz Ryan
2185,Tate Donovan
2186,Lillias White
2187,Barbara Barrie
2188,LaChanze
2189,Cheryl Freeman
2190,Susan Egan
2191,Matt Frewer
2192,Paddi Edwards
2193,Josh Keaton
2194,Paul Shaffer
2195,Bobcat Goldthwait
2196,Carole Shelley
2197,Kelly Reno
2198,Teri Garr
2199,Zak Orth
2200,Bob Newhart
2201,Tom Selleck
2202,Matt Dillon
2203,Dennis Price
2204,Sylvia Syms
2205,Tony Curtis
2206,David Cross
2207,Carel Struycken
2208,Fredric Lehne
2209,Siobhan Fallon
2210,Tony Shalhoub
2211,A. J. Benza
2212,Cynthia Watros
2213,Lombardo Boyar
2214,Sarah Miles
2215,Jon Finch
2216,Richard Chamberlain
2217,Tom Conti
2218,Robert Phalen
2219,James Garner
2220,John P. Ryan
2221,Eric Roberts
2222,Kyle T. Heffner
2223,Rebecca De Mornay
2224,François Cluzet
2225,Philippe Noiret
2226,Dexter Gordon
2227,Gabrielle Haker
2228,Martin Scorsese
2229,Cathy Tyson
2230,Robbie Coltrane
2231,Elpidia Carrillo
2232,James Belushi
2233,Cynthia Gibb
2234,Michael Murphy
2235,Bill Paterson
2236,Juliet Stevenson
2237,Adrienne King
2238,Betsy Palmer
2239,Jeannine Taylor
2240,Harry Crosby
2241,Robbi Morgan
2242,Walt Gorney
2243,Ari Lehman
2244,Anna Maria Horsford
2245,Regina King
2246,Tony Cox
2247,Paula Jai Parker
2248,Meagan Good
2249,Bernie Mac
2250,Faizon Love
2251,Nia Long
2252,Ice Cube
2253,Chris Tucker
2254,John Witherspoon
2255,Richard Todd
2256,Ernest Clark
2257,Ursula Jeans
2258,Patrick Barr
2259,Charles Drake
2260,Peggy Dow
2261,Victoria Horne
2262,Josephine Hull
2263,Geraldine McEwan
2264,James Larkin
2265,Simon Shepherd
2266,Juliette Lewis
2267,Joe Don Baker
2268,Jessica Lange
2269,Illeana Douglas
2270,Polly Bergen
2271,Polly Walker
2272,David Thewlis
2273,Robert Downey Jr.
2274,Tom Waits
2275,Mercedes Ruehl
2276,Michael Jeter
2277,Diane Lane
2278,Moira Kelly
2279,Penelope Ann Miller
2280,Marisa Tomei
2281,Milla Jovovich
2282,Paul Rhys
2283,Nancy Travis
2284,John Thaw
2285,Kevin Dunn
2286,Laurence Fishburne
2287,Angela Bassett
2288,Khandi Alexander
2289,Philip Bosco
2290,Jessica Tandy
2291,Belita Moreno
2292,Dylan Walsh
2293,Melanie Griffith
2294,Catherine Dent
2295,Glenne Headly
2296,Jay Thomas
2297,Jean Louisa Kelly
2298,Olympia Dukakis
2299,David Hyde Pierce
2300,Oliver Stone
2301,Robert Beltran
2302,Annabeth Gish
2303,David Paymer
2304,Joan Allen
2305,Fyvush Finkel
2306,Bai Ling
2307,J. T. Walsh
2308,Powers Boothe
2309,Bridgette Wilson
2310,George Plimpton
2311,Edward Herrmann
2312,Michael Chiklis
2313,Paul Sorvino
2314,John Stockwell
2315,Joanna Going
2316,Courtney Love
2317,Edward Norton
2318,Richard Paul
2319,Christine Dunford
2320,Tom Wood
2321,Patricia Richardson
2322,Jessica Biel
2323,Tom Wood
2324,James Coburn
2325,Harris Yulin
2326,John Hannah
2327,Vicellous Reon Shannon
2328,Clancy Brown
2329,Debbi Morgan
2330,Deborah Kara Unger
2331,Stephanie Seymour
2332,Amy Madigan
2333,John Heard
2334,Jennifer Connelly
2335,Mario Van Peebles
2336,Jada Pinkett Smith
2337,Ron Silver
2338,Jamie Foxx
2339,Michael Michele
2340,Matthew Moore
2341,Johnny Mack Brown
2342,Warren William
2343,Constance Bennett
2344,Virginia Grey
2345,Christina Montt
2346,James Stephenson
2347,O.P. Heggie
2348,Irene Browne
2349,Reginald Owen
2350,Irene Browne
2351,Jeanne Eagels
2352,Brigitte Nielsen
2353,David Rasche
2354,Art LaFleur
2355,Sylvester Stallone
2356,Brian Thompson
2357,Andrew Robinson
2358,Lee Garlington
2359,Andy Serkis
2360,Sean Astin
2361,Lawrence Makoare
2362,Orlando Bloom
2363,John Rhys-Davies
2364,Billy Boyd
2365,Elijah Wood
2366,Alan Howard
2367,Peter McKenzie
2368,Dominic Monaghan
2369,Sarah McLeod
2370,Miranda Otto
2371,John Noble
2372,Karl Urban
2373,Bruce Spence
2374,Michel Bouquet
2375,Maggie Smith
2376,Jack Albertson
2377,Peter Ostrum
2378,Leonard Stone
2379,Stephen Dunne
2380,Jang Dong-gun
2381,Mary Astor
2382,Hedda Hopper
2383,"Douglas Fairbanks, Jr."
2384,Margaret Lindsay
2385,Franchot Tone
2386,Frances Dee
2387,Kevin Clash
2388,David Bowie
2389,Danny John-Jules
2390,Timothy Bateson
2391,Christopher Malcolm
2392,Dave Goelz
2393,Toby Froud
2394,Brian Froud
2395,Rhys Ifans
2396,Patricia Arquette
2397,Tim Robbins
2398,Clarence Gilyard
2399,Whip Hubley
2400,Adrian Pasdar
2401,Tom Skerritt
2402,Barry Tubb
2403,Anthony Edwards
2404,Rick Rossovich
2405,Michael Ironside
2406,James Tolkan
2407,Yoichi Numata
2408,Yoichi Numata
2409,Rikiya Otaka
2410,Nanako Matsushima
2411,Miki Nakatani
2412,Hiroyuki Sanada
2413,Lionel Atwill
2414,Henry Hull
2415,Margaret Sullavan
2416,Janis Wilson
2417,Gladys Cooper
2418,Anita Louise
2419,Ann Richards
2420,Jane Lapotaire
2421,Sara Kestelman
2422,Jill Bennett
2423,L. Q. Jones
2424,Bart the Bear
2425,Harold Perrineau Jr.
2426,Yoshiko Shinohara
2427,Ayano Shiraishi
2428,Akemi Yamaguchi
2429,Tsutomu Tatumi
2430,Lulu
2431,Christian Roberts
2432,Judy Geeson
2433,Suzy Kendall
2434,Summer Phoenix
2435,Michael A. Goorjian
2436,Til Schweiger
2437,Jason Segel
2438,Devon Sawa
2439,Jennifer Lien
2440,Christopher McDonald
2441,Mark Hoppus
2442,Blink-182
2443,Tom DeLonge
2444,Travis Barker
2445,John Lund
2446,Mary Anderson
2447,Ethel Barrymore
2448,Geraldine Brooks
2449,Lee Bowman
2450,Susan Hayward
2451,Marsha Hunt
2452,Eddie Albert
2453,Wendell Corey
2454,Kent Smith
2455,Hugh Bonneville
2456,Leslie Cheung
2457,Tony Leung Chiu Wai
2458,Chang Chen
2459,Dick Jones
2460,Walter Catlett
2461,Evelyn Venable
2462,Cliff Edwards
2463,Evelyn Venable
2464,Charles Judels
2465,Frankie Darro
2466,Don Brodie
2467,Christian Rub
2468,Shirley Booth
2469,Terry Moore
2470,Minor Watson
2471,June Travis
2472,Rory Calhoun
2473,Masayuki Mori
2474,Toshiro Mifune
2475,Daisuke Katô
2476,Machiko Kyo
2477,Minoru Chiaki
2478,Masayuki Mori
2479,Patrick Macnee
2480,John Gregson
2481,Slavko Štimac
2482,Miki Manojlovi�?
2483,Lazar Ristovski
2484,Mirjana Jokovi�?
2485,Walter Long
2486,Jewel Carmen
2487,Mae Marsh
2488,Gino Corrado
2489,Constance Talmadge
2490,Spottiswoode Aitken
2491,Madame Sul-Te-Wan
2492,Robert Harron
2493,Mirai Yamamoto
2494,Ed Nelson
2495,Jackie Chan
2496,Richard Conte
2497,Jo Van Fleet
2498,Darren McGavin
2499,Isa Miranda
2500,Adrian Roberts
2501,Johnny Whitworth
2502,Claire Danes
2503,Red West
2504,Teresa Wright
2505,Mary Kay Place
2506,Randy Travis
2507,Andrew Shue
2508,Judy Greer
2509,Mark Wahlberg
2510,Spike Jonze
2511,Brian Bosworth
2512,Holt McCallany
2513,Theodore Bikel
2514,Virginia Vincent
2515,Hayden Rorke
2516,Mary McCarty
2517,Valerie Allen
